sex,province,education,religion_importance,aboriginal,hh_size,age,vote
(2) Female,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,3,56,Conservatives
(2) Female,(3) Nova Scotia,(4) Some secondary / high school,Not important at all,No,3,60,Liberal
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,3,69,NDP
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,58,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,6,69,Liberal
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,55,Conservatives
(1) Male,(10) British Columbia,(9) Bachelor's degree,Very important,No,2,80,Conservatives
(1) Male,(10) British Columbia,(9) Bachelor's degree,Very important,No,10,46,Conservatives
(2) Female,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,2,66,Conservatives
(2) Female,(10) British Columbia,(10) Master's degree,Very important,No,1,78,Liberal
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Somewhat important,No,2,67,Liberal
(1) Male,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Not very important,No,4,40,People's Party
(1) Male,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,2,44,Greens
(2) Female,(10) British Columbia,(10) Master's degree,Very important,No,5,42,NDP
(1) Male,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,1,61,NDP
(2) Female,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,2,65,Greens
(2) Female,(10) British Columbia,(9) Bachelor's degree,Not very important,No,2,81,Conservatives
(2) Female,(10) British Columbia,(5) Completed secondary / high school,Very important,No,2,63,Conservatives
(1) Male,(10) British Columbia,(8) Some university,Very important,No,1,76,Conservatives
(1) Male,(9) Alberta,(5) Completed secondary / high school,Somewhat important,No,1,22,Conservatives
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Not very important,No,4,20,Liberal
(2) Female,(10) British Columbia,(5) Completed secondary / high school,Very important,No,5,22,NDP
(1) Male,(10) British Columbia,(9) Bachelor's degree,Very important,No,4,38,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,59,Liberal
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,4,21,Conservatives
(1) Male,(10) British Columbia,(8) Some university,Very important,No,1,63,Conservatives
(1) Male,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,7,37,Liberal
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,3,51,Conservatives
(1) Male,(10) British Columbia,(9) Bachelor's degree,Very important,No,5,49,Liberal
(1) Male,(9) Alberta,(8) Some university,Somewhat important,No,1,19,NDP
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,6,49,Liberal
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,68,Liberal
(2) Female,(10) British Columbia,(9) Bachelor's degree,Very important,No,5,45,NDP
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Not important at all,No,4,33,Conservatives
(1) Male,(10) British Columbia,(9) Bachelor's degree,Very important,No,7,46,Conservatives
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Very important,No,2,63,Liberal
(2) Female,(10) British Columbia,(10) Master's degree,Somewhat important,No,2,68,Liberal
(2) Female,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,2,61,Conservatives
(2) Female,(10) British Columbia,(11) Professional degree or doctorate,Somewhat important,No,1,48,Greens
(1) Male,(6) Ontario,(9) Bachelor's degree,Very important,No,3,57,Liberal
(2) Female,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,2,28,Greens
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Somewhat important,No,5,42,Conservatives
(2) Female,(10) British Columbia,(9) Bachelor's degree,Very important,No,3,24,NDP
(1) Male,(10) British Columbia,(10) Master's degree,Very important,Yes,4,38,Conservatives
(2) Female,(10) British Columbia,(9) Bachelor's degree,Not important at all,No,2,41,Liberal
(2) Female,(10) British Columbia,(9) Bachelor's degree,Not important at all,No,2,33,NDP
(2) Female,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,1,59,Conservatives
(1) Male,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,1,62,Greens
(2) Female,(3) Nova Scotia,(10) Master's degree,Not very important,No,3,32,Liberal
(1) Male,(1) Newfoundland and Labrador,(10) Master's degree,Not very important,No,2,29,Liberal
(2) Female,(2) Prince Edward Island,(8) Some university,Somewhat important,No,1,72,Liberal
(1) Male,(2) Prince Edward Island,"(7) Completed technical, community college, CEGEP, College C",Not important at all,No,1,39,Conservatives
(2) Female,(2) Prince Edward Island,(5) Completed secondary / high school,Very important,No,2,71,Conservatives
(1) Male,(2) Prince Edward Island,(8) Some university,Somewhat important,No,5,21,Liberal
(1) Male,(2) Prince Edward Island,(9) Bachelor's degree,Not very important,No,2,62,Liberal
(1) Male,(2) Prince Edward Island,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,42,Liberal
(1) Male,(2) Prince Edward Island,(9) Bachelor's degree,Not very important,No,2,23,Conservatives
(2) Female,(2) Prince Edward Island,(11) Professional degree or doctorate,Not very important,No,6,50,Liberal
(2) Female,(2) Prince Edward Island,(10) Master's degree,Very important,No,3,61,Conservatives
(1) Male,(2) Prince Edward Island,(8) Some university,Very important,No,2,62,Conservatives
(2) Female,(3) Nova Scotia,(8) Some university,Somewhat important,No,6,54,NDP
(1) Male,(2) Prince Edward Island,(11) Professional degree or doctorate,Very important,No,2,70,Liberal
(2) Female,(2) Prince Edward Island,(9) Bachelor's degree,Very important,No,2,66,Conservatives
(1) Male,(2) Prince Edward Island,(2) Some elementary school,Somewhat important,No,1,69,NDP
(1) Male,(2) Prince Edward Island,(8) Some university,Very important,No,2,74,Conservatives
(2) Female,(2) Prince Edward Island,"(7) Completed technical, community college, CEGEP, College C",Very important,Yes,5,29,Conservatives
(1) Male,(4) New Brunswick,(5) Completed secondary / high school,Somewhat important,No,5,19,Greens
(1) Male,(2) Prince Edward Island,(9) Bachelor's degree,Somewhat important,No,3,63,Liberal
(1) Male,(2) Prince Edward Island,(5) Completed secondary / high school,Somewhat important,No,1,73,Liberal
(2) Female,(2) Prince Edward Island,(5) Completed secondary / high school,Somewhat important,No,2,65,Greens
(2) Female,(2) Prince Edward Island,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,67,Liberal
(1) Male,(2) Prince Edward Island,(4) Some secondary / high school,Somewhat important,No,2,52,Conservatives
(1) Male,(3) Nova Scotia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,Yes,3,23,Liberal
(1) Male,(2) Prince Edward Island,(9) Bachelor's degree,Somewhat important,No,2,27,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,1,33,Greens
(1) Male,(2) Prince Edward Island,(8) Some university,Not very important,No,2,32,Greens
(2) Female,(2) Prince Edward Island,(11) Professional degree or doctorate,Not very important,No,2,40,Greens
(2) Female,(2) Prince Edward Island,(4) Some secondary / high school,Not very important,Yes,2,60,Liberal
(2) Female,(2) Prince Edward Island,"(7) Completed technical, community college, CEGEP, College C",Very important,No,4,37,Conservatives
(2) Female,(2) Prince Edward Island,"(6) Some technical, community college, CEGEP, College Classi",Very important,Yes,3,26,NDP
(2) Female,(2) Prince Edward Island,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,3,52,Liberal
(2) Female,(3) Nova Scotia,(10) Master's degree,Not very important,No,2,65,Liberal
(2) Female,(3) Nova Scotia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,67,Conservatives
(2) Female,(3) Nova Scotia,(9) Bachelor's degree,Somewhat important,No,3,62,Liberal
(2) Female,(3) Nova Scotia,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,2,50,Conservatives
(1) Male,(3) Nova Scotia,"(7) Completed technical, community college, CEGEP, College C",Not very important,Yes,2,59,Conservatives
(2) Female,(3) Nova Scotia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,3,32,Conservatives
(2) Female,(3) Nova Scotia,(9) Bachelor's degree,Somewhat important,No,2,63,Conservatives
(1) Male,(3) Nova Scotia,(5) Completed secondary / high school,Not very important,No,1,45,Conservatives
(1) Male,(3) Nova Scotia,(5) Completed secondary / high school,Somewhat important,No,2,64,Conservatives
(2) Female,(3) Nova Scotia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,56,Liberal
(2) Female,(3) Nova Scotia,(5) Completed secondary / high school,Somewhat important,No,2,51,Liberal
(1) Male,(3) Nova Scotia,(8) Some university,Somewhat important,No,3,24,Liberal
(1) Male,(3) Nova Scotia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,50,Liberal
(1) Male,(3) Nova Scotia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,Yes,5,23,Greens
(2) Female,(3) Nova Scotia,(9) Bachelor's degree,Very important,No,2,62,Liberal
(1) Male,(3) Nova Scotia,(9) Bachelor's degree,Somewhat important,No,2,54,NDP
(1) Male,(3) Nova Scotia,(10) Master's degree,Not very important,No,4,41,Liberal
(2) Female,(1) Newfoundland and Labrador,(10) Master's degree,Somewhat important,No,2,71,Greens
(2) Female,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Very important,No,1,53,Liberal
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,63,Liberal
(2) Female,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,3,48,Greens
(1) Male,(1) Newfoundland and Labrador,(8) Some university,Not very important,No,2,73,Liberal
(2) Female,(1) Newfoundland and Labrador,(9) Bachelor's degree,Somewhat important,No,2,63,Liberal
(2) Female,(1) Newfoundland and Labrador,(8) Some university,Not very important,No,2,52,Liberal
(2) Female,(1) Newfoundland and Labrador,(5) Completed secondary / high school,Very important,No,1,88,Conservatives
(2) Female,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,45,Liberal
(1) Male,(1) Newfoundland and Labrador,(10) Master's degree,Not important at all,No,4,61,NDP
(1) Male,(9) Alberta,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,3,34,Conservatives
(1) Male,(1) Newfoundland and Labrador,(4) Some secondary / high school,Very important,No,4,58,Conservatives
(1) Male,(1) Newfoundland and Labrador,(10) Master's degree,Very important,No,2,64,Liberal
(2) Female,(1) Newfoundland and Labrador,(4) Some secondary / high school,Very important,No,2,80,Liberal
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,62,Conservatives
(1) Male,(1) Newfoundland and Labrador,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,3,46,Conservatives
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Very important,Yes,2,67,Conservatives
(2) Female,(1) Newfoundland and Labrador,(9) Bachelor's degree,Not very important,No,3,33,Liberal
(1) Male,(1) Newfoundland and Labrador,(9) Bachelor's degree,Not important at all,No,2,31,Liberal
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,55,Liberal
(1) Male,(1) Newfoundland and Labrador,(2) Some elementary school,Very important,No,1,65,Liberal
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Very important,No,3,49,Conservatives
(2) Female,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,76,Conservatives
(1) Male,(1) Newfoundland and Labrador,(9) Bachelor's degree,Not important at all,No,2,41,NDP
(1) Male,(1) Newfoundland and Labrador,(10) Master's degree,Not very important,No,2,70,NDP
(2) Female,(1) Newfoundland and Labrador,(9) Bachelor's degree,Somewhat important,No,2,81,Liberal
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,3,45,NDP
(1) Male,(1) Newfoundland and Labrador,(9) Bachelor's degree,Somewhat important,No,2,77,Liberal
(2) Female,(1) Newfoundland and Labrador,(9) Bachelor's degree,Not very important,No,2,34,NDP
(2) Female,(1) Newfoundland and Labrador,(5) Completed secondary / high school,Not very important,No,1,25,NDP
(2) Female,(1) Newfoundland and Labrador,(4) Some secondary / high school,Very important,No,1,68,Conservatives
(1) Male,(1) Newfoundland and Labrador,(9) Bachelor's degree,Very important,No,2,66,Conservatives
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,1,63,NDP
(1) Male,(1) Newfoundland and Labrador,(8) Some university,Very important,No,2,53,Conservatives
(2) Female,(1) Newfoundland and Labrador,(9) Bachelor's degree,Very important,No,2,79,Liberal
(2) Female,(6) Ontario,(10) Master's degree,Very important,No,4,42,NDP
(1) Male,(6) Ontario,(9) Bachelor's degree,Not very important,No,2,46,Liberal
(2) Female,(6) Ontario,(9) Bachelor's degree,Very important,No,2,67,Liberal
(2) Female,(6) Ontario,(10) Master's degree,Very important,No,4,42,Conservatives
(1) Male,(6) Ontario,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,4,46,Conservatives
(1) Male,(6) Ontario,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,4,58,Liberal
(1) Male,(6) Ontario,(5) Completed secondary / high school,Not very important,No,2,67,NDP
(2) Female,(6) Ontario,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,2,59,Liberal
(1) Male,(6) Ontario,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,42,Liberal
(1) Male,(6) Ontario,(10) Master's degree,Very important,No,5,43,Liberal
(2) Female,(6) Ontario,(5) Completed secondary / high school,Not very important,No,3,46,Greens
(2) Female,(6) Ontario,(9) Bachelor's degree,Not very important,No,2,58,NDP
(2) Female,(6) Ontario,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,3,55,Conservatives
(1) Male,(6) Ontario,(9) Bachelor's degree,Not very important,No,3,41,Conservatives
(1) Male,(6) Ontario,(5) Completed secondary / high school,Not very important,No,2,59,Conservatives
(1) Male,(6) Ontario,(10) Master's degree,Very important,No,1,35,Liberal
(1) Male,(6) Ontario,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,5,53,Conservatives
